country,year,population,pop_repage,month,births,countrycode,TFR,CBR,GFR,modate
Latvia,2018,1927588,411957,10,1520.719970703125,LVA,1.54,9.4670849,44.29744,705
Latvia,2018,1927588,411957,11,1554.420043945313,LVA,1.5700001,9.6768818,45.279095,706
Latvia,2018,1927588,411957,12,1528.380004882813,LVA,1.55,9.5147715,44.520569,707
Latvia,2019,1914263,404276,1,1531.630004882813,LVA,1.5599999,9.6013765,45.462902,708
Latvia,2019,1914263,404276,2,1559.079956054688,LVA,1.59,9.7734528,46.277691,709
Latvia,2019,1914263,404276,3,1525.760009765625,LVA,1.5599999,9.564579,45.288666,710
Latvia,2019,1914263,404276,4,1568.75,LVA,1.61,9.8340721,46.564724,711
Latvia,2019,1914263,404276,5,1492.489990234375,LVA,1.53,9.3560181,44.301121,712
Latvia,2019,1914263,404276,6,1536.630004882813,LVA,1.58,9.63272,45.611317,713
Latvia,2019,1914263,404276,7,1606.31005859375,LVA,1.66,10.069526,47.679607,714
Latvia,2019,1914263,404276,8,1599.300048828125,LVA,1.65,10.025582,47.471531,715
Latvia,2019,1914263,404276,9,1544.72998046875,LVA,1.6,9.6834965,45.851746,716
Latvia,2019,1914263,404276,10,1592.130004882813,LVA,1.65,9.9806347,47.258705,717
Latvia,2019,1914263,404276,11,1566.77001953125,LVA,1.63,9.82166,46.505951,718
Latvia,2019,1914263,404276,12,1668.72998046875,LVA,1.74,10.460819,49.532398,719
Latvia,2020,1901123.5,397507.5,1,1583.18994140625,LVA,1.66,9.993185,47.79351,720
Latvia,2020,1901123.5,397507.5,2,1506.219970703125,LVA,1.58,9.5073462,45.469933,721
Latvia,2020,1901123.5,397507.5,3,1435.569946289063,LVA,1.51,9.0613995,43.337143,722
Latvia,2020,1901123.5,397507.5,4,1592.910034179688,LVA,1.6799999,10.054539,48.086945,723
Latvia,2020,1901123.5,397507.5,5,1514.410034179688,LVA,1.6,9.5590429,45.717175,724
Latvia,2020,1901123.5,397507.5,6,1437.109985351563,LVA,1.52,9.0711203,43.383633,725
Latvia,2020,1901123.5,397507.5,7,1389.880004882813,LVA,1.47,8.7730017,41.957851,726
Latvia,2020,1901123.5,397507.5,8,1432.550048828125,LVA,1.52,9.0423374,43.245979,727
Latvia,2020,1901123.5,397507.5,9,1422.170043945313,LVA,1.51,8.9768181,42.932625,728
Latvia,2020,1901123.5,397507.5,10,1412.239990234375,LVA,1.51,8.9141397,42.632854,729
Latvia,2020,1901123.5,397507.5,11,1424.949951171875,LVA,1.52,8.9943657,43.016544,730
Latvia,2020,1901123.5,397507.5,12,1419.589965820313,LVA,1.52,8.9605331,42.854736,731
Latvia,2021,1885587,392059.5,1,1389.670043945313,LVA,1.49,8.8439522,42.534462,732
Latvia,2021,1885587,392059.5,2,1443.859985351563,LVA,1.55,9.1888199,44.193089,733
Latvia,2021,1885587,392059.5,3,1470.069946289063,LVA,1.58,9.3556223,44.995312,734
Latvia,2021,1885587,392059.5,4,1409.390014648438,LVA,1.52,8.969451,43.138046,735
Latvia,2021,1885587,392059.5,5,1450.099975585938,LVA,1.5599999,9.2285318,44.384079,736
Latvia,2021,1885587,392059.5,6,1442.930053710938,LVA,1.5599999,9.1829023,44.164623,737
Latvia,2021,1885587,392059.5,7,1479.819946289063,LVA,1.6,9.4176722,45.293736,738
Latvia,2021,1885587,392059.5,8,1465.5400390625,LVA,1.59,9.3267937,44.856663,739
Latvia,2021,1885587,392059.5,9,1493.72998046875,LVA,1.62,9.506196,45.71949,740
Latvia,2021,1885587,392059.5,10,1427.109985351563,LVA,1.55,9.082222,43.680408,741
Latvia,2021,1885587,392059.5,11,1478.2900390625,LVA,1.61,9.4079351,45.24691,742
Latvia,2021,1885587,392059.5,12,1453.93994140625,LVA,1.59,9.2529697,44.50161,743
Latvia,2022,1881063,390183,1,1446.880004882813,LVA,1.58,9.2301855,44.498505,744
Latvia,2022,1881063,390183,2,1417.089965820313,LVA,1.55,9.040144,43.582317,745
Latvia,2022,1881063,390183,3,1389.5400390625,LVA,1.53,8.8643923,42.735027,746
Latvia,2022,1881063,390183,4,1354.75,LVA,1.49,8.6424541,41.665066,747
Latvia,2022,1881063,390183,5,1372.050048828125,LVA,1.51,8.7528172,42.197124,748
Latvia,2022,1881063,390183,6,1406.130004882813,LVA,1.55,8.9702263,43.245247,749
Latvia,2022,1881063,390183,7,1306.18994140625,LVA,1.4400001,8.3326712,40.171612,750
Latvia,2022,1881063,390183,8,1280.319946289063,LVA,1.42,8.1676369,39.375984,751
Latvia,2022,1881063,390183,9,1364.969970703125,LVA,1.51,8.7076511,41.979378,752
Latvia,2022,1881063,390183,10,1250.650024414063,LVA,1.39,7.9783611,38.46349,753
Latvia,2022,1881063,390183,11,1159.069946289063,LVA,1.29,7.3941379,35.646965,754
Latvia,2022,1881063,390183,12,1186.72998046875,LVA,1.3200001,7.5705914,36.497643,755
Latvia,2023,1882396,390118,1,1253.880004882813,LVA,1.39,7.9933023,38.569252,756
Latvia,2023,1882396,390118,2,1192.550048828125,LVA,1.3200001,7.6023326,36.682747,757
Latvia,2023,1882396,390118,3,1249.47998046875,LVA,1.39,7.9652529,38.43391,758
Latvia,2023,1882396,390118,4,1227.349975585938,LVA,1.37,7.8241773,37.753193,759
Latvia,2023,1882396,390118,5,1203.719970703125,LVA,1.34,7.6735392,37.026333,760
Latvia,2023,1882396,390118,6,1242.630004882813,LVA,1.38,7.9215851,38.223206,761
Latvia,2023,1882396,390118,7,1234.079956054688,LVA,1.38,7.8670797,37.960205,762
Latvia,2023,1882396,390118,8,1199.219970703125,LVA,1.34,7.6448526,36.887917,763
Latvia,2023,1882396,390118,9,1124.02001953125,LVA,1.26,7.1654639,34.574772,764
Latvia,2023,1882396,390118,10,1206.510009765625,LVA,1.35,7.6913252,37.112156,765
Latvia,2023,1882396,390118,11,1162.2900390625,LVA,1.3,7.4094296,35.751953,766
Latvia,2023,1882396,390118,12,1186.079956054688,LVA,1.33,7.5610867,36.48373,767
Latvia,2024,1871871.5,387301.5,1,1124.579956054688,LVA,1.26,7.2093406,34.843552,768
Latvia,2024,1871871.5,387301.5,2,1153.910034179688,LVA,1.3,7.397367,35.752304,769
Latvia,2024,1871871.5,387301.5,3,1040.4599609375,LVA,1.17,6.670073,32.237209,770
Latvia,2024,1871871.5,387301.5,4,1096.849975585938,LVA,1.23,7.0315723,33.984375,771
Latvia,2024,1871871.5,387301.5,5,1066.079956054688,LVA,1.2,6.8343148,33.03101,772
Latvia,2024,1871871.5,387301.5,6,971.0499877929688,LVA,1.1,6.2251067,30.086637,773
Latvia,2024,1871871.5,387301.5,7,1025.510009765625,LVA,1.16,6.5742335,31.774006,774
Latvia,2024,1871871.5,387301.5,8,1044.089965820313,LVA,1.1799999,6.6933436,32.349682,775
Latvia,2024,1871871.5,387301.5,9,1042.920043945313,LVA,1.1799999,6.6858439,32.313431,776
Latvia,2024,1871871.5,387301.5,10,1011.809997558594,LVA,1.15,6.4864068,31.349529,777
Latvia,2024,1871871.5,387301.5,11,1014.650024414063,LVA,1.15,6.5046134,31.437525,778
Latvia,2024,1871871.5,387301.5,12,994.1199951171875,LVA,1.13,6.3730016,30.80143,779
Lithuania,2012,2988329.5,708234,1,2481.590087890625,LTU,1.5599999,9.965126,42.046951,624
Lithuania,2012,2988329.5,708234,2,2549.419921875,LTU,1.61,10.237505,43.196232,625
Lithuania,2012,2988329.5,708234,3,2408.590087890625,LTU,1.52,9.6719856,40.810074,626
Lithuania,2012,2988329.5,708234,4,2470.639892578125,LTU,1.5700001,9.921155,41.861416,627
Lithuania,2012,2988329.5,708234,5,2511.989990234375,LTU,1.6,10.087201,42.562035,628
Lithuania,2012,2988329.5,708234,6,2512.800048828125,LTU,1.6,10.090454,42.57576,629
Lithuania,2012,2988329.5,708234,7,2410.469970703125,LTU,1.54,9.6795349,40.841923,630
Lithuania,2012,2988329.5,708234,8,2494.8701171875,LTU,1.6,10.018454,42.271961,631
Lithuania,2012,2988329.5,708234,9,2444.0400390625,LTU,1.5700001,9.8143396,41.410721,632
Lithuania,2012,2988329.5,708234,10,2566.25,LTU,1.65,10.305088,43.481392,633
Lithuania,2012,2988329.5,708234,11,2564.860107421875,LTU,1.66,10.299507,43.457844,634
Lithuania,2012,2988329.5,708234,12,2558.179931640625,LTU,1.66,10.272682,43.344658,635
Lithuania,2013,2958360.5,691276.5,1,2481.590087890625,LTU,1.61,10.066076,43.078392,636
Lithuania,2013,2958360.5,691276.5,2,2459.3701171875,LTU,1.6,9.9759445,42.692673,637
Lithuania,2013,2958360.5,691276.5,3,2489.1298828125,LTU,1.63,10.09666,43.209278,638
Lithuania,2013,2958360.5,691276.5,4,2410.489990234375,LTU,1.58,9.7776728,41.844154,639
Lithuania,2013,2958360.5,691276.5,5,2413.8701171875,LTU,1.58,9.7913828,41.902828,640
Lithuania,2013,2958360.5,691276.5,6,2348.06005859375,LTU,1.55,9.5244379,40.760422,641
Lithuania,2013,2958360.5,691276.5,7,2428.030029296875,LTU,1.6,9.8488197,42.148636,642
Lithuania,2013,2958360.5,691276.5,8,2474.199951171875,LTU,1.63,10.036099,42.950108,643
Lithuania,2013,2958360.5,691276.5,9,2290.449951171875,LTU,1.51,9.2907543,39.760357,644
Lithuania,2013,2958360.5,691276.5,10,2376.449951171875,LTU,1.5700001,9.639596,41.253246,645
Lithuania,2013,2958360.5,691276.5,11,2323.6201171875,LTU,1.54,9.4253025,40.336163,646
Lithuania,2013,2958360.5,691276.5,12,2380.219970703125,LTU,1.5700001,9.6548882,41.318691,647
Lithuania,2014,2933168,676805.5,1,2349.5,LTU,1.5599999,9.612133,41.657463,648
Lithuania,2014,2933168,676805.5,2,2348.93994140625,LTU,1.5599999,9.6098413,41.647533,649
Lithuania,2014,2933168,676805.5,3,2401.89990234375,LTU,1.59,9.8265076,42.586533,650
Lithuania,2014,2933168,676805.5,4,2561.9599609375,LTU,1.7,10.481336,45.424454,651
Lithuania,2014,2933168,676805.5,5,2436.800048828125,LTU,1.62,9.9692898,43.205322,652
Lithuania,2014,2933168,676805.5,6,2464.169921875,LTU,1.64,10.081264,43.690601,653
Lithuania,2014,2933168,676805.5,7,2483.56005859375,LTU,1.65,10.160591,44.034393,654
Lithuania,2014,2933168,676805.5,8,2457.27001953125,LTU,1.64,10.053035,43.568264,655
Lithuania,2014,2933168,676805.5,9,2535.699951171875,LTU,1.6900001,10.373902,44.958855,656
Lithuania,2014,2933168,676805.5,10,2414.68994140625,LTU,1.61,9.8788338,42.813305,657
Lithuania,2014,2933168,676805.5,11,2481.6201171875,LTU,1.66,10.152655,44,658
Lithuania,2014,2933168,676805.5,12,2422.159912109375,LTU,1.63,9.9093943,42.945747,659
Lithuania,2015,2905764,662226,1,2542.22998046875,LTU,1.71,10.498705,46.066994,660
Lithuania,2015,2905764,662226,2,2414.260009765625,LTU,1.63,9.9702244,43.748085,661
Lithuania,2015,2905764,662226,3,2459.3701171875,LTU,1.66,10.156517,44.565514,662
Lithuania,2015,2905764,662226,4,2486.530029296875,LTU,1.6799999,10.26868,45.057671,663
Lithuania,2015,2905764,662226,5,2427.830078125,LTU,1.64,10.026265,43.993984,664
Lithuania,2015,2905764,662226,6,2721.93994140625,LTU,1.85,11.240857,49.323463,665
Lithuania,2015,2905764,662226,7,2403.360107421875,LTU,1.63,9.925211,43.550571,666
Lithuania,2015,2905764,662226,8,2570.909912109375,LTU,1.75,10.617146,46.586693,667
Lithuania,2015,2905764,662226,9,2554.469970703125,LTU,1.74,10.549253,46.288788,668
Lithuania,2015,2905764,662226,10,2555.330078125,LTU,1.74,10.552805,46.304375,669
Lithuania,2015,2905764,662226,11,2383.260009765625,LTU,1.62,9.8422031,43.186344,670
Lithuania,2015,2905764,662226,12,2549.860107421875,LTU,1.74,10.530215,46.205254,671
Lithuania,2016,2869109.5,643058,1,2507.820068359375,LTU,1.71,10.488914,46.798019,672
Lithuania,2016,2869109.5,643058,2,2588.949951171875,LTU,1.77,10.828238,48.31197,673
Lithuania,2016,2869109.5,643058,3,2552.3701171875,LTU,1.75,10.675243,47.62936,674
Lithuania,2016,2869109.5,643058,4,2532.56005859375,LTU,1.73,10.592388,47.259689,675
Lithuania,2016,2869109.5,643058,5,2530.469970703125,LTU,1.73,10.583646,47.220684,676
Lithuania,2016,2869109.5,643058,6,2387.18994140625,LTU,1.64,9.9843798,44.546959,677
Lithuania,2016,2869109.5,643058,7,2472.169921875,LTU,1.7,10.339808,46.132759,678
Lithuania,2016,2869109.5,643058,8,2338.5400390625,LTU,1.61,9.7809029,43.639114,679
Lithuania,2016,2869109.5,643058,9,2435.52001953125,LTU,1.6799999,10.18652,45.448841,680
Lithuania,2016,2869109.5,643058,10,2404.89990234375,LTU,1.66,10.058452,44.877441,681
Lithuania,2016,2869109.5,643058,11,2393.72998046875,LTU,1.66,10.011733,44.669003,682
Lithuania,2016,2869109.5,643058,12,2402.300048828125,LTU,1.66,10.047578,44.828926,683
Lithuania,2017,2829312.5,619699.5,1,2392.280029296875,LTU,1.66,10.146408,46.324646,684
Lithuania,2017,2829312.5,619699.5,2,2420.760009765625,LTU,1.6799999,10.267201,46.876141,685
Lithuania,2017,2829312.5,619699.5,3,2370.2900390625,LTU,1.65,10.053142,45.898827,686
Lithuania,2017,2829312.5,619699.5,4,2295.139892578125,LTU,1.6,9.7344065,44.443604,687
Lithuania,2017,2829312.5,619699.5,5,2337.199951171875,LTU,1.63,9.912797,45.258064,688
Lithuania,2017,2829312.5,619699.5,6,2362.489990234375,LTU,1.65,10.02006,45.747787,689
Lithuania,2017,2829312.5,619699.5,7,2312.409912109375,LTU,1.62,9.8076544,44.778023,690
Lithuania,2017,2829312.5,619699.5,8,2281.77001953125,LTU,1.61,9.677701,44.184708,691
Lithuania,2017,2829312.5,619699.5,9,2270.159912109375,LTU,1.6,9.628459,43.959885,692
Lithuania,2017,2829312.5,619699.5,10,2273.570068359375,LTU,1.61,9.6429224,44.025921,693
Lithuania,2017,2829312.5,619699.5,11,2311.080078125,LTU,1.64,9.8020144,44.752274,694
Lithuania,2017,2829312.5,619699.5,12,2302.77001953125,LTU,1.64,9.7667685,44.591354,695
Lithuania,2018,2802478,600378,1,2366.0400390625,LTU,1.7,10.131206,47.291008,696
Lithuania,2018,2802478,600378,2,2302.580078125,LTU,1.66,9.8594751,46.022606,697
Lithuania,2018,2802478,600378,3,2298.580078125,LTU,1.66,9.8423471,45.942657,698
Lithuania,2018,2802478,600378,4,2258.239990234375,LTU,1.64,9.6696138,45.136364,699
Lithuania,2018,2802478,600378,5,2276.169921875,LTU,1.65,9.7463884,45.494736,700
Lithuania,2018,2802478,600378,6,2257.6298828125,LTU,1.65,9.6670017,45.124168,701
Lithuania,2018,2802478,600378,7,2193.199951171875,LTU,1.61,9.3911171,43.836384,702
Lithuania,2018,2802478,600378,8,2096.4599609375,LTU,1.54,8.9768839,41.902802,703
Lithuania,2018,2802478,600378,9,2158.110107421875,LTU,1.6,9.2408648,43.135029,704
Lithuania,2018,2802478,600378,10,2228.8798828125,LTU,1.65,9.5438957,44.54953,705
Lithuania,2018,2802478,600378,11,2173.340087890625,LTU,1.62,9.3060789,43.439434,706
Lithuania,2018,2802478,600378,12,2204.52001953125,LTU,1.65,9.4395885,44.062641,707
Lithuania,2019,2795058,587683,1,2155.7099609375,LTU,1.62,9.2550926,44.017811,708
Lithuania,2019,2795058,587683,2,2108.85009765625,LTU,1.59,9.0539093,43.06097,709
Lithuania,2019,2795058,587683,3,2105.429931640625,LTU,1.6,9.0392256,42.991135,710
Lithuania,2019,2795058,587683,4,2158.570068359375,LTU,1.65,9.2673712,44.076214,711
Lithuania,2019,2795058,587683,5,2032.089965820313,LTU,1.5599999,8.7243557,41.493595,712
Lithuania,2019,2795058,587683,6,2055.830078125,LTU,1.58,8.8262787,41.978348,713
Lithuania,2019,2795058,587683,7,2062.68994140625,LTU,1.59,8.8557301,42.11842,714
Lithuania,2019,2795058,587683,8,2101.840087890625,LTU,1.62,9.0238132,42.917835,715
Lithuania,2019,2795058,587683,9,2105.06005859375,LTU,1.62,9.0376377,42.983582,716
Lithuania,2019,2795058,587683,10,2020.589965820313,LTU,1.55,8.674983,41.258774,717
Lithuania,2019,2795058,587683,11,2065.8798828125,LTU,1.58,8.8694258,42.183556,718
Lithuania,2019,2795058,587683,12,2001.739990234375,LTU,1.53,8.5940542,40.873871,719
Lithuania,2020,2795764.5,578521.5,1,1996.849975585938,LTU,1.52,8.5708933,41.419724,720
Lithuania,2020,2795764.5,578521.5,2,1973.599975585938,LTU,1.5,8.4710999,40.937458,721
Lithuania,2020,2795764.5,578521.5,3,1885.31005859375,LTU,1.4299999,8.0921412,39.106102,722
Lithuania,2020,2795764.5,578521.5,4,2057.419921875,LTU,1.5599999,8.8308725,42.676098,723
Lithuania,2020,2795764.5,578521.5,5,1985.150024414063,LTU,1.5,8.5206747,41.177036,724
Lithuania,2020,2795764.5,578521.5,6,1932.989990234375,LTU,1.46,8.296793,40.095104,725
Lithuania,2020,2795764.5,578521.5,7,1965.530029296875,LTU,1.48,8.4364614,40.770065,726
Lithuania,2020,2795764.5,578521.5,8,2009.739990234375,LTU,1.5,8.6262197,41.687092,727
Lithuania,2020,2795764.5,578521.5,9,2045.2900390625,LTU,1.51,8.7788086,42.424492,728
Lithuania,2020,2795764.5,578521.5,10,1972.339965820313,LTU,1.45,8.4656916,40.911324,729
Lithuania,2020,2795764.5,578521.5,11,1892.869995117188,LTU,1.38,8.1245899,39.262913,730
Lithuania,2020,2795764.5,578521.5,12,1815.739990234375,LTU,1.3099999,7.7935319,37.663044,731
Lithuania,2021,2794487.5,574319.5,1,1852.550048828125,LTU,1.33,7.955162,38.707726,732
Lithuania,2021,2794487.5,574319.5,2,1976.339965820313,LTU,1.41,8.4867363,41.294228,733
Lithuania,2021,2794487.5,574319.5,3,1995.400024414063,LTU,1.41,8.5685835,41.692474,734
Lithuania,2021,2794487.5,574319.5,4,2007.630004882813,LTU,1.41,8.6211014,41.948009,735
Lithuania,2021,2794487.5,574319.5,5,2022.349975585938,LTU,1.41,8.6843119,42.255573,736
Lithuania,2021,2794487.5,574319.5,6,2003.640014648438,LTU,1.39,8.6039677,41.864643,737
Lithuania,2021,2794487.5,574319.5,7,1923.349975585938,LTU,1.33,8.2591887,40.187038,738
Lithuania,2021,2794487.5,574319.5,8,1948.5400390625,LTU,1.34,8.3673592,40.713367,739
Lithuania,2021,2794487.5,574319.5,9,1928.130004882813,LTU,1.33,8.2797146,40.286915,740
Lithuania,2021,2794487.5,574319.5,10,1998.989990234375,LTU,1.38,8.5839996,41.767483,741
Lithuania,2021,2794487.5,574319.5,11,1941.9599609375,LTU,1.34,8.3391027,40.575882,742
Lithuania,2021,2794487.5,574319.5,12,1715.890014648438,LTU,1.1799999,7.3683209,35.85231,743
Lithuania,2022,2816919.5,584530,1,1890.300048828125,LTU,1.3,8.0526266,38.806564,744
Lithuania,2022,2816919.5,584530,2,1829.319946289063,LTU,1.26,7.7928529,37.554684,745
Lithuania,2022,2816919.5,584530,3,1831.880004882813,LTU,1.26,7.8037586,37.607239,746
Lithuania,2022,2816919.5,584530,4,1841.849975585938,LTU,1.27,7.8462305,37.811916,747
Lithuania,2022,2816919.5,584530,5,1890.739990234375,LTU,1.3099999,8.0545006,38.815594,748
Lithuania,2022,2816919.5,584530,6,1918.949951171875,LTU,1.33,8.174674,39.394726,749
Lithuania,2022,2816919.5,584530,7,1895.390014648438,LTU,1.3099999,8.0743093,38.911057,750
Lithuania,2022,2816919.5,584530,8,1804.7900390625,LTU,1.25,7.6883564,37.051102,751
Lithuania,2022,2816919.5,584530,9,1863.130004882813,LTU,1.28,7.936883,38.248779,752
Lithuania,2022,2816919.5,584530,10,1804.06005859375,LTU,1.24,7.6852465,37.036118,753
Lithuania,2022,2816919.5,584530,11,1666.81005859375,LTU,1.15,7.1005654,34.218468,754
Lithuania,2022,2816919.5,584530,12,1813.180053710938,LTU,1.25,7.7240973,37.223343,755
Lithuania,2023,2854099,601461.5,1,1907.780029296875,LTU,1.3099999,8.0212212,38.062885,756
Lithuania,2023,2854099,601461.5,2,1830.7900390625,LTU,1.26,7.6975188,36.526829,757
Lithuania,2023,2854099,601461.5,3,1797.430053710938,LTU,1.24,7.5572572,35.861248,758
Lithuania,2023,2854099,601461.5,4,1637.329956054688,LTU,1.13,6.88412,32.667027,759
Lithuania,2023,2854099,601461.5,5,1748.420043945313,LTU,1.2,7.3511958,34.88343,760
Lithuania,2023,2854099,601461.5,6,1722.7900390625,LTU,1.1799999,7.2434349,34.372078,761
Lithuania,2023,2854099,601461.5,7,1695.2099609375,LTU,1.16,7.1274753,33.821815,762
Lithuania,2023,2854099,601461.5,8,1708.079956054688,LTU,1.17,7.1815867,34.07859,763
Lithuania,2023,2854099,601461.5,9,1584.280029296875,LTU,1.08,6.6610727,31.608606,764
Lithuania,2023,2854099,601461.5,10,1610.68994140625,LTU,1.1,6.7721124,32.135521,765
Lithuania,2023,2854099,601461.5,11,1677.22998046875,LTU,1.15,7.0518785,33.463089,766
Lithuania,2023,2854099,601461.5,12,1738.010009765625,LTU,1.1900001,7.3074269,34.675735,767
Lithuania,2024,2859109.5,605556.5,1,1590.25,LTU,1.09,6.6744556,31.513163,768
Lithuania,2024,2859109.5,605556.5,2,1639.880004882813,LTU,1.12,6.8827586,32.496655,769
Lithuania,2024,2859109.5,605556.5,3,1636.719970703125,LTU,1.12,6.8694954,32.434032,770
Lithuania,2024,2859109.5,605556.5,4,1531.420043945313,LTU,1.04,6.4275398,30.347359,771
Lithuania,2024,2859109.5,605556.5,5,1514.4599609375,LTU,1.03,6.3563566,30.011271,772
Lithuania,2024,2859109.5,605556.5,6,1504.47998046875,LTU,1.02,6.3144693,29.813501,773
Lithuania,2024,2859109.5,605556.5,7,1568.380004882813,LTU,1.0700001,6.582665,31.079775,774
Netherlands,2012,16915194,3879170.5,1,14698.6201171875,NLD,1.73,10.427515,45.469372,624
Netherlands,2012,16915194,3879170.5,2,14952.4697265625,NLD,1.76,10.607601,46.254639,625
Netherlands,2012,16915194,3879170.5,3,14886.6396484375,NLD,1.75,10.5609,46.050999,626
Netherlands,2012,16915194,3879170.5,4,14970.9501953125,NLD,1.76,10.620712,46.31181,627
Netherlands,2012,16915194,3879170.5,5,14928.740234375,NLD,1.75,10.590767,46.181236,628
Netherlands,2012,16915194,3879170.5,6,14631.1201171875,NLD,1.72,10.379629,45.260563,629
Netherlands,2012,16915194,3879170.5,7,14230.849609375,NLD,1.67,10.095669,44.02235,630
Netherlands,2012,16915194,3879170.5,8,14506.669921875,NLD,1.7,10.291342,44.875584,631
Netherlands,2012,16915194,3879170.5,9,14423.8896484375,NLD,1.7,10.232615,44.619507,632
Netherlands,2012,16915194,3879170.5,10,14572.7001953125,NLD,1.71,10.338185,45.079845,633
Netherlands,2012,16915194,3879170.5,11,14581.1796875,NLD,1.71,10.3442,45.106075,634
Netherlands,2012,16915194,3879170.5,12,14324.6796875,NLD,1.6799999,10.162233,44.312607,635
